amount,isCancelled,probBefore,userId,probAfter,loanAmount,shares,orderAmount,contractId,isFilled,createdTime,id_x,outcome,fees_liquidityFee,fees_creatorFee,fees_platformFee,fills_shares,fills_amount,fills_matchedBetId,fills_timestamp,isRedemption,fills_isSale,limitProb,fills,isLiquidityProvision,resolution,question,Accuracy
1062.0,False,0.7802510979095177,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8528606531459862,0.0,1277.1310013616928,1062.0,P5ADJhKTacEnwuKmL5MS,True,1675194687898,ZdPnDuyd11UAa5RzO9eW,YES,0,15.540507848403259,0,1277.1310013616928,1062.0,,1675194687898.0,,,,,,YES,Biden 42% Approval Rating on February 1?,RIGHT
-410.32352300098114,False,0.5114057884778898,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6330565129714316,0.0,-1013.0,-410.32352300098114,P5ADJhKTacEnwuKmL5MS,True,1674534467401,aneCw4V3BdzFfrMPPvO5,NO,0,21.883058914653837,0,-1013.0,-410.32352300098114,,1674534467400.0,,True,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
-1.322506403309475e-14,,0.8836711065402413,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8836711065402413,0.0,-1.1368683772161603e-13,,P5ADJhKTacEnwuKmL5MS,,1675192655552,b5WxFSvq3EBXlXs9dYXk,NO,0,0.0,0,,,,,True,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
50.0,False,0.5832368282029158,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.569804980332311,0.0,111.35510761074556,50.0,P5ADJhKTacEnwuKmL5MS,True,1674743736872,f5cYxffDKOO33GYG44CI,NO,0,2.845014202922604,0,111.35510761074556,50.0,,1674743736872.0,,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
-719.7772523178738,False,0.22092643571778814,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.30533681637415677,0.0,-1000.0,-719.7772523178738,P5ADJhKTacEnwuKmL5MS,True,1675000991983,hS8gJJXE9OR8gTQdshpl,NO,0,19.293363116058472,0,-1000.0,-719.7772523178738,,1675000991982.0,,True,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
-229.95398181398173,False,0.484561256987737,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.546846904663227,0.0,-499.9999999999998,-229.95398181398173,P5ADJhKTacEnwuKmL5MS,True,1675019437847,kO6ObV6hWpEmUh1DPW8O,NO,0,12.163366697087508,0,-499.9999999999998,-229.95398181398173,,1675019437847.0,,True,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
50.0,False,0.8826331192548859,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8694558959208087,0.0,368.79832446648743,50.0,P5ADJhKTacEnwuKmL5MS,True,1673636556421,m4jHtjF1D1FlcHOQw0ts,NO,0,4.340913294535923,0,368.79832446648743,50.0,,1673636556421.0,,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
0.0,True,0.4052453393517435,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4052453393517435,0.0,0.0,250.0,P5ADJhKTacEnwuKmL5MS,False,1675003719039,piLUlDqazHDqN7g1sc7Z,YES,0,0.0,0,,,,,,,0.31,[],,YES,Biden 42% Approval Rating on February 1?,RIGHT
50.0,False,0.8676038675460004,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8554200319611864,0.0,333.1351197970106,50.0,P5ADJhKTacEnwuKmL5MS,True,1673719474575,r2stPZnZZSHnrNpoa5pH,NO,0,3.84183833398437,0,188.5096959747143,28.07899873099391,,1673719474573.0,,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
50.0,False,0.8676038675460004,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8554200319611864,0.0,333.1351197970106,50.0,P5ADJhKTacEnwuKmL5MS,True,1673719474575,r2stPZnZZSHnrNpoa5pH,NO,0,3.84183833398437,0,37.18975793394827,5.2065661107527585,F7kRPTLQkp1plMuNuM1l,1673719474574.0,,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
50.0,False,0.8676038675460004,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8554200319611864,0.0,333.1351197970106,50.0,P5ADJhKTacEnwuKmL5MS,True,1673719474575,r2stPZnZZSHnrNpoa5pH,NO,0,3.84183833398437,0,107.43566588834801,16.71443515825333,,1673719474574.0,,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
-300.05014256890496,False,0.3758085778185223,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.43814458157071173,0.0,-527.0,-300.05014256890496,P5ADJhKTacEnwuKmL5MS,True,1674763011302,vfX7CIiWxuLyf1qByNSf,NO,0,12.671350071697335,0,-527.0,-300.05014256890496,,1674763011302.0,,True,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
300.0,False,0.45398683473516555,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.3937623483877572,0.0,500.0869480408801,300.0,P5ADJhKTacEnwuKmL5MS,True,1674830904753,wZVaz8kTFfwGLJzRNyZw,NO,0,11.745309769581915,0,500.0869480408801,300.0,,1674830904752.0,,,,,,YES,Biden 42% Approval Rating on February 1?,WRONG
0.0,True,0.8967311250045087,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8967311250045087,0.0,0.0,507.0,P5ADJhKTacEnwuKmL5MS,False,1674143579078,xpVWHhGGK3JNRLJ7Cb6H,YES,0,0.0,0,,,,,,,0.5,[],,YES,Biden 42% Approval Rating on February 1?,RIGHT
0.0,True,0.6508123297313455,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6508123297313455,0.0,0.0,513.0,P5ADJhKTacEnwuKmL5MS,False,1674256518038,xvqi4x47DEMCwCxJxp4n,YES,0,0.0,0,,,,,,,0.4,[],,YES,Biden 42% Approval Rating on February 1?,RIGHT
-1.0046177368852128e-13,,0.8836711065402413,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8836711065402413,0.0,-1.1368683772161603e-13,,P5ADJhKTacEnwuKmL5MS,,1675192655552,yqqOKkQvEYWT7FPFJ43c,YES,0,0.0,0,,,,,True,,,,,YES,Biden 42% Approval Rating on February 1?,RIGHT
300.0,False,0.5284359171401953,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6269921638676601,0.0,500.1432541072895,300.0,QYAacTiJmL5So7UWe3r4,True,1668441761592,ABK2lLbeIdrxDSg96n0b,YES,0,11.08680481846367,0,500.1432541072895,300.0,,1668441761592.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
250.0,False,0.8906369497622924,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9100423882942077,0.0,275.0775057673606,250.0,QYAacTiJmL5So7UWe3r4,True,1669039478764,Lmyc7UetHOoqreY8EAug,YES,0,2.2450290851086323,0,275.0775057673606,250.0,,1669039478764.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
137.0,False,0.44949361545007155,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5,0.0,274.3811213939964,137.0,QYAacTiJmL5So7UWe3r4,True,1668375960646,YLZE5qgargkXh7qjMT6m,YES,0,6.80864237285922,0,274.1412593399002,136.8800689729519,,1668375960646.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
137.0,False,0.44949361545007155,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5,0.0,274.3811213939964,137.0,QYAacTiJmL5So7UWe3r4,True,1668375960646,YLZE5qgargkXh7qjMT6m,YES,0,6.80864237285922,0,0.23986205409619288,0.11993102704809644,pkLhN1mce8UMn2JDBdOZ,1668375960646.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
374.0,False,0.6861258754381048,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7711149137522244,0.0,500.71164129154107,374.0,QYAacTiJmL5So7UWe3r4,True,1668463471944,bGurnfetL08fJbskSVBx,YES,0,8.49762062311643,0,500.71164129154107,374.0,,1668463471944.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
500.0,False,0.9,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9315524932132282,0.0,541.6154666971302,500.0,QYAacTiJmL5So7UWe3r4,True,1669727838509,kz1X4fIjYNfstM0pUYws,YES,0,3.413777193756584,0,541.6154666971302,500.0,,1669727838507.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
150.0,False,0.3578659882262441,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.41494302264447563,0.0,366.2617982015679,150.0,QYAacTiJmL5So7UWe3r4,True,1667917207290,qNTvn4rJPoV2JdZlognY,YES,0,8.72328291743521,0,366.2617982015679,150.0,,1667917207289.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
160.0,False,0.39049642443646615,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4511090645302626,0.0,360.01198835403034,160.0,QYAacTiJmL5So7UWe3r4,True,1663864692010,wMSf6AQqVTc78wDU1hlS,YES,0,8.7271306592262,0,360.01198835403034,160.0,,1663864692010.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
556.0,False,0.7962612451746527,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8717233459373265,0.0,656.1002037371263,556.0,QYAacTiJmL5So7UWe3r4,True,1668602944445,y84ZgbIbNN7IvZsC44n4,YES,0,7.090824788604222,0,656.1002037371263,556.0,,1668602944443.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
216.0,False,0.8797000464362994,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8986633057209438,0.0,240.38694034976172,216.0,QYAacTiJmL5So7UWe3r4,True,1669053635170,zqiDttQEpLg3NniQBLyR,YES,0,2.185091291800151,0,240.38694034976172,216.0,,1669053635170.0,,,,,,YES,Gay Marriage Bill in 2022?,RIGHT
0.0,True,0.9,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9,0.0,0.0,200.0,SOGhMlt5yPWbAttF3nwq,False,1682424867323,172dzM02ss6oH3xrssvK,NO,0,0.0,0,,,,,,,0.96,[],,YES,Biden the Favorite in Summer 2023?,WRONG
450.00000000000006,False,0.8399999999999999,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8399999999999999,0.0,535.7142857142858,450.0,SOGhMlt5yPWbAttF3nwq,True,1686793709794,1MpopZsZaTalbG8SSOco,YES,0,0.0,0,535.7142857142858,450.00000000000006,dvgBUpd6ckek7WZOyMiV,1686793709794.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
-445.6548594626868,False,0.906612737945698,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.895120594106047,0.0,-500.0,-445.6548594626868,SOGhMlt5yPWbAttF3nwq,True,1690496258814,3nyOTewiaBdzRqHyMCXs,YES,0,4.85824603829958,0,-500.0,-445.6548594626868,,1690496258814.0,,True,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
0.0,False,0.85,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.85,0.0,0.0,580.0,SOGhMlt5yPWbAttF3nwq,False,1685400877251,GdnsRPb7Yxkc82CPVxqe,YES,0,0.0,0,,,,,,,0.63,[],,YES,Biden the Favorite in Summer 2023?,RIGHT
272.0,False,0.84,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8456912409840239,0.0,321.3140315350842,272.0,SOGhMlt5yPWbAttF3nwq,True,1687379496768,GeP7NsLTpWzxya4oHFWg,YES,0,1.7220694752622139,0,190.8789537876225,160.33832118160288,Acvfr9ekzt6unHQ7zrxd,1687379496767.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
272.0,False,0.84,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8456912409840239,0.0,321.3140315350842,272.0,SOGhMlt5yPWbAttF3nwq,True,1687379496768,GeP7NsLTpWzxya4oHFWg,YES,0,1.7220694752622139,0,130.43507774746172,111.66167881839712,,1687379496767.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
405.0,False,0.8818584294584104,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8941957130788127,0.0,451.16590787987957,405.0,SOGhMlt5yPWbAttF3nwq,True,1689154343252,J6LTV69sKi2xJj0WfbbK,YES,0,4.280177316940471,0,451.16590787987957,405.0,,1689154343252.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
797.0,False,0.880487860606002,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9033718262989133,0.0,884.3800145260192,797.0,SOGhMlt5yPWbAttF3nwq,True,1690497642497,K7DnWoMBheQdGm8Eknce,YES,0,7.6862343289756305,0,884.3800145260192,797.0,,1690497642497.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
500.00000000000006,False,0.8299999999999998,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8299999999999998,0.0,602.4096385542169,500.0,SOGhMlt5yPWbAttF3nwq,True,1686767105556,KOwZ9mcApfqUAvDDPQSW,YES,0,0.0,0,602.4096385542169,500.00000000000006,zYQGSIarPJfKHTDuwmVZ,1686767105556.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
750.0,False,0.861550062696718,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8884383909111859,0.0,846.9573766295921,750.0,SOGhMlt5yPWbAttF3nwq,True,1688992328881,MlX0340U0Y9ambNjSp1x,YES,0,8.34794876662709,0,846.9573766295921,750.0,,1688992328881.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
400.0,False,0.8941957130788127,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9045437500024849,0.0,440.4522383984836,400.0,SOGhMlt5yPWbAttF3nwq,True,1689347295069,OOUIFF3aAFAqDZcU2XoK,YES,0,3.8145732992226344,0,440.4522383984836,400.0,,1689347295069.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
0.0,False,0.9170592559176044,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9170592559176044,0.0,0.0,500.0,SOGhMlt5yPWbAttF3nwq,False,1690581244448,Sk0P4rCIyMAnY8GeLrOu,YES,0,0.0,0,,,,,,,0.87,[],,YES,Biden the Favorite in Summer 2023?,RIGHT
4691.0,False,0.8858348341126316,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9,0.0,5210.903056861316,4691.0,SOGhMlt5yPWbAttF3nwq,True,1682424703521,WuCot3URu6UDn0MQfttz,YES,0,4.976284169669937,0,552.3144821315694,498.2702827432277,,1682424703521.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
4691.0,False,0.8858348341126316,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9,0.0,5210.903056861316,4691.0,SOGhMlt5yPWbAttF3nwq,True,1682424703521,WuCot3URu6UDn0MQfttz,YES,0,4.976284169669937,0,4658.588574729747,4192.729717256772,s9z1HwIuRfvXUYenHAKu,1682424703521.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
0.0,False,0.85,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.85,0.0,0.0,420.0,SOGhMlt5yPWbAttF3nwq,False,1685308552500,cJwaePQiNKzXWx3k6K3S,YES,0,0.0,0,,,,,,,0.69,[],,YES,Biden the Favorite in Summer 2023?,RIGHT
2000.0,False,0.628535230755314,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8334987895648174,0.0,2636.993713514405,2000.0,SOGhMlt5yPWbAttF3nwq,True,1684264805926,eOeMS1XQch5sEhZyu04l,YES,0,32.93121108834032,0,2636.993713514405,2000.0,,1684264805925.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
993.0,False,0.8299999999999998,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8399999999999999,0.0,1179.933872648976,993.0,SOGhMlt5yPWbAttF3nwq,True,1686793500637,jhbAookDlH1e7GOAT1EI,YES,0,2.916196565867438,0,214.9803812409732,182.4390672172778,,1686793500636.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
993.0,False,0.8299999999999998,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8399999999999999,0.0,1179.933872648976,993.0,SOGhMlt5yPWbAttF3nwq,True,1686793500637,jhbAookDlH1e7GOAT1EI,YES,0,2.916196565867438,0,964.9534914080026,810.5609327827221,dvgBUpd6ckek7WZOyMiV,1686793500637.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
0.0,False,0.8711378158067964,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8711378158067964,0.0,0.0,635.0,SOGhMlt5yPWbAttF3nwq,False,1685625439351,lB9wv1uT3KsWDgohfTZ3,YES,0,0.0,0,,,,,,,0.76,[],,YES,Biden the Favorite in Summer 2023?,RIGHT
684.0,False,0.8141172232307183,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.85,0.0,808.683818423057,684.0,SOGhMlt5yPWbAttF3nwq,True,1685302647135,x0WiYyrAfCTqFkv01UbF,YES,0,9.587145627227647,0,758.2313033212122,641.1153621634319,,1685302647135.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
684.0,False,0.8141172232307183,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.85,0.0,808.683818423057,684.0,SOGhMlt5yPWbAttF3nwq,True,1685302647135,x0WiYyrAfCTqFkv01UbF,YES,0,9.587145627227647,0,50.452515101844845,42.88463783656812,9gNGq5QRdPseanOUHXDd,1685302647135.0,,,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
-468.44506167390114,False,0.895120594106047,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.880487860606002,0.0,-534.0,-468.44506167390114,SOGhMlt5yPWbAttF3nwq,True,1690496368367,xPQUgxFDBl0QbKjiTqvL,YES,0,5.762519531020157,0,-534.0,-468.44506167390114,,1690496368367.0,,True,,,,YES,Biden the Favorite in Summer 2023?,RIGHT
245.0,False,0.2510725264587545,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.31606502182039864,0.0,808.389867445679,245.0,SUtZd05HAsn4u3l5TmmB,True,1666212672635,Ik6BAjMclkrl4LHlIKZc,YES,0,15.493089639990448,0,569.4458035983662,168.20137317745213,,1666212672635.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
245.0,False,0.2510725264587545,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.31606502182039864,0.0,808.389867445679,245.0,SUtZd05HAsn4u3l5TmmB,True,1666212672635,Ik6BAjMclkrl4LHlIKZc,YES,0,15.493089639990448,0,71.42857142857143,21.428571428571427,LJKRsC7rLouZPWXjPIDp,1666212672635.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
245.0,False,0.2510725264587545,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.31606502182039864,0.0,808.389867445679,245.0,SUtZd05HAsn4u3l5TmmB,True,1666212672635,Ik6BAjMclkrl4LHlIKZc,YES,0,15.493089639990448,0,167.51549241874136,55.37005539397644,,1666212672635.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
75.0,False,0.3960865595514851,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4073088901432829,0.0,181.02238313129814,75.0,SUtZd05HAsn4u3l5TmmB,True,1666459263206,NXwC4UyYNKMxhtRZoLm0,YES,0,2.430101271069852,0,33.5333213447816,14.199250573674682,,1666459263205.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
75.0,False,0.3960865595514851,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4073088901432829,0.0,181.02238313129814,75.0,SUtZd05HAsn4u3l5TmmB,True,1666459263206,NXwC4UyYNKMxhtRZoLm0,YES,0,2.430101271069852,0,2.0351272295265472,0.814050891810619,9vuuBeu0jWuNfzBoHl7F,1666459263205.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
75.0,False,0.3960865595514851,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4073088901432829,0.0,181.02238313129814,75.0,SUtZd05HAsn4u3l5TmmB,True,1666459263206,NXwC4UyYNKMxhtRZoLm0,YES,0,2.430101271069852,0,83.33333333333334,33.333333333333336,7EimgnTAyRnDpnm9FZ3g,1666459263206.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
75.0,False,0.3960865595514851,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4073088901432829,0.0,181.02238313129814,75.0,SUtZd05HAsn4u3l5TmmB,True,1666459263206,NXwC4UyYNKMxhtRZoLm0,YES,0,2.430101271069852,0,62.12060122365665,26.653365201181366,,1666459263206.0,,,,,,YES,Republicans Favored in Senate on Election Day?,RIGHT
133.0,False,0.7113750191617282,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6717593806290295,0.0,402.8272622499271,133.0,TN0lDQuCAWTwqFJc9PgO,True,1667955782694,9onZHSTgndBIBu0YX6dQ,NO,0,8.897110760758885,0,402.8272622499271,133.0,,1667955782694.0,,,,,,NO,Will Republicans Win the Senate in Georgia?,RIGHT
-373.7613549021002,False,0.06245781699399304,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.0685510760901279,0.0,-402.8272622499271,-373.7613549021002,TN0lDQuCAWTwqFJc9PgO,True,1670375491179,CWVnArtJfWtRkhcCUCkQ,NO,0,2.705486602354644,0,-402.8272622499271,-373.7613549021002,,1670375491179.0,,True,,,,NO,Will Republicans Win the Senate in Georgia?,RIGHT
-185.39197413478837,False,0.7705002216965235,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7511065961301538,0.0,-250.0,-185.39197413478837,VEayMpcEN2ehNG4rYZGR,True,1686003299522,1M4hmJgV4Aux9VOOcaRJ,YES,0,4.842590697169682,0,-250.0,-185.39197413478837,,1686003299522.0,,True,,,,YES,Trump Indicted Again?,RIGHT
0.0,True,0.6880806428537761,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6880806428537761,0.0,0.0,125.0,VEayMpcEN2ehNG4rYZGR,False,1680381687325,3lfFYevzXnWa9mvX6jMR,NO,0,0.0,0,,,,,,,0.75,[],,YES,Trump Indicted Again?,WRONG
0.0,True,0.49999999999999994,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.49999999999999994,0.0,0.0,420.0,VEayMpcEN2ehNG4rYZGR,False,1680287213569,5vvPCmRiS9PkyPFX3uHz,YES,0,0.0,0,,,,,,,0.31,[],,YES,Trump Indicted Again?,RIGHT
297.0,False,0.5394611928666482,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6000582215631395,0.0,500.31444903065176,297.0,VEayMpcEN2ehNG4rYZGR,True,1681925594771,EUAHY9wg97HEZ14Eb53U,YES,0,11.809781265241183,0,500.31444903065176,297.0,,1681925594769.0,,,,,,YES,Trump Indicted Again?,RIGHT
105.0,False,0.47249512838246716,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.49814431235496787,0.0,205.5270539126925,105.0,VEayMpcEN2ehNG4rYZGR,True,1685563494708,F0qcIZsyI7uLmjAnWkkl,YES,0,5.255655643511628,0,205.5270539126925,105.0,,1685563494708.0,,,,,,YES,Trump Indicted Again?,RIGHT
-1.364374433167403e-13,,0.6000582215631395,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6000582215631395,0.0,-2.2737367544323206e-13,,VEayMpcEN2ehNG4rYZGR,,1681925594982,FFzCjqkVRUkyqxmriA3b,YES,0,0.0,0,,,,,True,,,,,YES,Trump Indicted Again?,RIGHT
-233.64999825117866,False,0.4771084882293822,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5394611928666482,0.0,-500.0016610304792,-233.64999825117866,VEayMpcEN2ehNG4rYZGR,True,1681925569700,GbaqgPbS9cmOmrVua6VV,NO,0,12.192225691890618,0,-500.0016610304792,-233.64999825117866,,1681925569700.0,,True,,,,YES,Trump Indicted Again?,WRONG
150.0,False,0.3597598628859833,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.40214185875960623,0.0,370.5346422872267,150.0,VEayMpcEN2ehNG4rYZGR,True,1685314746199,GlFMNh9NZa4a24wSxKUC,YES,0,8.928675983708079,0,370.5346422872267,150.0,,1685314746199.0,,,,,,YES,Trump Indicted Again?,RIGHT
135.0,False,0.40810999379514,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4442781412860643,0.0,299.28889682967656,135.0,VEayMpcEN2ehNG4rYZGR,True,1684954483624,HGuGvaSMFMkYb9dBMtK7,YES,0,7.474427550282398,0,299.28889682967656,135.0,,1684954483624.0,,,,,,YES,Trump Indicted Again?,RIGHT
126.0,False,0.5106187611690305,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5391279615883712,0.0,229.0173410221273,126.0,VEayMpcEN2ehNG4rYZGR,True,1685978242834,I8omtOQfT3Hcxm8yy9xe,YES,0,5.790253209225932,0,229.0173410221273,126.0,,1685978242834.0,,,,,,YES,Trump Indicted Again?,RIGHT
0.0,True,0.5146467152850108,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5146467152850108,0.0,0.0,169.0,VEayMpcEN2ehNG4rYZGR,False,1685315124731,SBGah536Ju12x53v2jFA,YES,0,0.0,0,,,,,,,0.31,[],,YES,Trump Indicted Again?,RIGHT
150.0,False,0.670255778736215,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6267395166708172,0.0,400.4672678494667,150.0,VEayMpcEN2ehNG4rYZGR,True,1680304537998,WImRa38TRN9jCIw9mzz8,NO,0,9.358602797882872,0,400.4672678494667,150.0,,1680304537997.0,,,,,,YES,Trump Indicted Again?,WRONG
208.70185090662017,True,0.5509047984445753,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5509047984445753,0.0,463.78189090360036,225.0,VEayMpcEN2ehNG4rYZGR,False,1681936748593,XH6MEuKRHHI3xSNhdWo0,YES,0,0.0,0,463.78189090360036,208.70185090662017,ViqFN3iPybEo67TtBlua,1684711587985.0,,,0.45,,,YES,Trump Indicted Again?,RIGHT
-191.08946923713881,False,0.791199087898539,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7736527234068487,0.0,-250.00000000000045,-191.08946923713881,VEayMpcEN2ehNG4rYZGR,True,1686085133974,XKyGha5tchYNjdB7WtSD,YES,0,4.54895173922954,0,-250.00000000000045,-191.08946923713881,,1686085133973.0,,True,,,,YES,Trump Indicted Again?,RIGHT
-204.01596328911887,False,0.5385430917630843,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5992669806666755,0.0,-501.0000000000002,-204.01596328911887,VEayMpcEN2ehNG4rYZGR,True,1680902914696,YCaNa76EakRk3A2exxwx,NO,0,11.832356150078082,0,-501.0000000000002,-204.01596328911887,,1680902914696.0,,True,,,,YES,Trump Indicted Again?,WRONG
209.0,False,0.42,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.474375853112689,0.0,443.0898164893488,209.0,VEayMpcEN2ehNG4rYZGR,True,1685027210738,b8PeDxrhSYxuquCwP0Ls,YES,0,10.92576554040623,0,443.0898164893488,209.0,,1685027210738.0,,,,,,YES,Trump Indicted Again?,RIGHT
132.0,False,0.456337502406907,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.456337502406907,0.0,366.6666666666667,132.0,VEayMpcEN2ehNG4rYZGR,True,1684852715459,bBZuireFUcZcjSlZYWfO,YES,0,0.0,0,366.6666666666667,132.0,xz4GOfOhrV4qnZPWJsrJ,1685314606339.0,,,0.36,,,YES,Trump Indicted Again?,RIGHT
377.0,False,0.24720044071040964,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.3597598628859833,0.0,1175.2391902955133,377.0,VEayMpcEN2ehNG4rYZGR,True,1685314732069,d6GpPgXiCDDeGCbCiM1w,YES,0,23.861617608064204,0,1175.2391902955133,377.0,,1685314732069.0,,,,,,YES,Trump Indicted Again?,RIGHT
